//Section 	 Type 	 StatType 	 OptionIndex1 	 OptionIndex2 	 OptionIndex3 	 
7 		 215 	 6 		 199 		 0 		 0 		   
7 		 218 	 4 		 202 		 0 		 0 		   
7 		 219 	 4 		 203 		 0 		 0 		   
7 		 220 	 4 		 204 		 205 		 0 		   
7 		 221 	 6 		 206 		 0 		 0 		   
7 		 222 	 6 		 207 		 0 		 0 		   
7 		 223 	 6 		 208 		 0 		 0 		   
7 		 224 	 6 		 209 		 0 		 0 		   
7 		 226 	 6 		 211 		 0 		 0 		   
7 		 227 	 6 		 212 		 0 		 0 		   
7 		 228 	 6 		 213 		 0 		 0 		   
7 		 229 	 6 		 214 		 0 		 0 		   
7 		 231 	 6 		 216 		 0 		 0 		   
7 		 232 	 6 		 217 		 0 		 0 		   
7 		 233 	 6 		 218 		 0 		 0 		   
8 		 0 	 4 		 3 		 0 		 0 		   
8 		 1 	 4 		 0 		 12 		 0 		   
8 		 2 	 4 		 13 		 0 		 0 		   
8 		 3 	 4 		 19 		 20 		 0 		   
8 		 4 	 4 		 15 		 16 		 0 		   
8 		 5 	 4 		 1 		 0 		 0 		   
8 		 6 	 4 		 5 		 6 		 0 		   
8 		 7 	 4 		 17 		 18 		 0 		   
8 		 8 	 4 		 7 		 0 		 0 		   
8 		 9 	 4 		 9 		 10 		 0 		   
8 		 10 	 4 		 22 		 0 		 0 		   
8 		 11 	 4 		 23 		 0 		 0 		   
8 		 12 	 4 		 25 		 0 		 0 		   
8 		 13 	 4 		 27 		 0 		 0 		   
8 		 14 	 4 		 29 		 30 		 0 		   
8 		 15 	 4 		 31 		 32 		 0 		   
8 		 26 	 4 		 33 		 0 		 0 		   
8 		 40 	 4 		 0 		 36 		 0 		   
8 		 59 	 1 		 37 		 38 		 0 		   
8 		 62 	 4 		 39 		 0 		 0 		   
8 		 63 	 4 		 40 		 0 		 0 		   
8 		 64 	 4 		 41 		 0 		 0 		   
8 		 65 	 4 		 42 		 0 		 0 		   
8 		 66 	 4 		 43 		 0 		 0 		   
8 		 67 	 4 		 44 		 0 		 0 		   
8 		 68 	 4 		 45 		 0 		 0 		   
8 		 69 	 4 		 46 		 0 		 0 		   
8 		 70 	 4 		 47 		 0 		 0 		   
8 		 71 	 4 		 48 		 0 		 0 		   
8 		 72 	 4 		 49 		 0 		 0 		   
8 		 92 	 4 		 71 		 0 		 0 		   
8 		 94 	 4 		 72 		 0 		 0 		   
8 		 95 	 4 		 74 		 0 		 0 		   
8 		 96 	 4 		 76 		 0 		 0 		   
8 		 97 	 4 		 77 		 0 		 0 		   
8 		 98 	 6 		 78 		 0 		 0 		   
8 		 99 	 6 		 80 		 0 		 0 		   
8 		 100 	 6 		 82 		 0 		 0 		   
8 		 101 	 6 		 84 		 0 		 0 		   
8 		 102 	 6 		 86 		 0 		 0 		   
8 		 103 	 6 		 88 		 0 		 0 		   
8 		 104 	 6 		 90 		 0 		 0 		   
8 		 105 	 6 		 92 		 0 		 0 		   
8 		 106 	 6 		 132 		 0 		 0 		   
8 		 107 	 6 		 133 		 0 		 0 		   
8 		 108 	 6 		 134 		 0 		 0 		   
8 		 109 	 6 		 135 		 0 		 0 		   
8 		 110 	 6 		 136 		 0 		 0 		   
8 		 111 	 6 		 137 		 0 		 0 		   
8 		 112 	 6 		 138 		 0 		 0 		   
8 		 113 	 6 		 139 		 0 		 0 		   
8 		 114 	 6 		 140 		 0 		 0 		   
8 		 115 	 6 		 141 		 0 		 0 		   
8 		 119 	 3 		 142 		 143 		 0 		   
8 		 122 	 6 		 144 		 0 		 0 		   
8 		 123 	 6 		 145 		 0 		 0 		   
8 		 124 	 3 		 146 		 0 		 0 		   
8 		 125 	 3 		 147 		 0 		 0 		   
8 		 126 	 3 		 148 		 149 		 0 		   
8 		 127 	 6 		 160 		 0 		 0 		   
8 		 128 	 6 		 161 		 0 		 0 		   
8 		 129 	 6 		 162 		 0 		 0 		   
8 		 130 	 4 		 94 		 95 		 0 		   
8 		 131 	 4 		 96 		 97 		 0 		   
8 		 132 	 4 		 98 		 99 		 0 		   
8 		 133 	 4 		 100 		 101 		 0 		   
8 		 134 	 4 		 102 		 103 		 0 		   
8 		 135 	 4 		 104 		 105 		 0 		   
8 		 136 	 4 		 106 		 107 		 0 		   
8 		 137 	 4 		 108 		 109 		 0 		   
8 		 138 	 6 		 110 		 0 		 0 		   
8 		 139 	 6 		 111 		 0 		 0 		   
8 		 140 	 6 		 112 		 0 		 0 		   
8 		 141 	 6 		 113 		 0 		 0 		   
8 		 142 	 6 		 114 		 0 		 0 		   
8 		 143 	 6 		 115 		 0 		 0 		   
8 		 144 	 6 		 116 		 0 		 0 		   
8 		 145 	 6 		 117 		 0 		 0 		   
8 		 150 	 6 		 118 		 0 		 0 		   
8 		 151 	 6 		 119 		 0 		 0 		   
8 		 152 	 6 		 120 		 0 		 0 		   
8 		 153 	 6 		 121 		 0 		 0 		   
8 		 154 	 6 		 122 		 0 		 0 		   
8 		 155 	 6 		 123 		 0 		 0 		   
8 		 156 	 6 		 124 		 0 		 0 		   
8 		 157 	 6 		 125 		 0 		 0 		   
8 		 158 	 6 		 126 		 0 		 0 		   
8 		 159 	 6 		 127 		 0 		 0 		   
8 		 160 	 6 		 128 		 0 		 0 		   
8 		 161 	 6 		 129 		 0 		 0 		   
8 		 162 	 6 		 130 		 0 		 0 		   
8 		 163 	 6 		 131 		 0 		 0 		   
8 		 164 	 6 		 150 		 0 		 0 		   
8 		 165 	 6 		 151 		 0 		 0 		   
8 		 166 	 6 		 152 		 0 		 0 		   
8 		 167 	 6 		 153 		 0 		 0 		   
8 		 168 	 6 		 154 		 0 		 0 		   
8 		 169 	 6 		 155 		 0 		 0 		   
8 		 170 	 6 		 156 		 0 		 0 		   
8 		 171 	 6 		 157 		 0 		 0 		   
8 		 172 	 6 		 158 		 0 		 0 		   
8 		 173 	 6 		 159 		 0 		 0 		   
8 		 177 	 4 		 163 		 164 		 0 		   
8 		 180 	 6 		 169 		 0 		 0 		   
8 		 181 	 6 		 170 		 0 		 0 		   
8 		 182 	 6 		 171 		 0 		 0 		   
8 		 183 	 6 		 172 		 0 		 0 		   
8 		 184 	 6 		 173 		 0 		 0 		   
8 		 185 	 6 		 185 		 0 		 0 		   
8 		 186 	 4 		 165 		 0 		 0 		   
8 		 187 	 4 		 166 		 0 		 0 		   
8 		 188 	 4 		 167 		 168 		 0 		   
8 		 189 	 6 		 174 		 0 		 0 		   
8 		 190 	 6 		 175 		 0 		 0 		   
8 		 191 	 6 		 176 		 0 		 0 		   
8 		 192 	 6 		 177 		 0 		 0 		   
8 		 193 	 6 		 178 		 0 		 0 		   
8 		 194 	 6 		 179 		 0 		 0 		   
8 		 195 	 6 		 180 		 0 		 0 		   
8 		 196 	 6 		 181 		 0 		 0 		   
8 		 197 	 6 		 182 		 0 		 0 		   
8 		 198 	 6 		 183 		 0 		 0 		   
8 		 199 	 6 		 184 		 0 		 0 		   
8 		 200 	 6 		 188 		 0 		 0 		   
8 		 201 	 6 		 189 		 0 		 0 		   
8 		 202 	 6 		 190 		 0 		 0 		   
8 		 203 	 6 		 191 		 0 		 0 		   
8 		 204 	 6 		 192 		 0 		 0 		   
8 		 205 	 6 		 193 		 0 		 0 		   
8 		 209 	 4 		 194 		 195 		 0 		   
8 		 212 	 6 		 196 		 0 		 0 		   
8 		 213 	 6 		 197 		 0 		 0 		   
8 		 214 	 6 		 198 		 0 		 0 		   
8 		 215 	 6 		 199 		 0 		 0 		   
8 		 218 	 4 		 202 		 0 		 0 		   
8 		 219 	 4 		 203 		 0 		 0 		   
8 		 220 	 4 		 204 		 205 		 0 		   
8 		 221 	 6 		 206 		 0 		 0 		   
8 		 222 	 6 		 207 		 0 		 0 		   
8 		 223 	 6 		 208 		 0 		 0 		   
8 		 224 	 6 		 209 		 0 		 0 		   
8 		 225 	 6 		 210 		 0 		 0 		   
8 		 226 	 6 		 211 		 0 		 0 		   
8 		 227 	 6 		 212 		 0 		 0 		   
8 		 228 	 6 		 213 		 0 		 0 		   
8 		 229 	 6 		 214 		 0 		 0 		   
8 		 230 	 6 		 215 		 0 		 0 		   
8 		 231 	 6 		 216 		 0 		 0 		   
8 		 232 	 6 		 217 		 0 		 0 		   
8 		 233 	 6 		 218 		 0 		 0 		   
9 		 0 	 4 		 3 		 4 		 0 		   
9 		 1 	 4 		 0 		 12 		 0 		   
9 		 2 	 4 		 13 		 14 		 0 		   
9 		 3 	 4 		 0 		 20 		 0 		   
9 		 4 	 4 		 15 		 0 		 0 		   
9 		 5 	 4 		 1 		 2 		 0 		   
9 		 6 	 4 		 5 		 6 		 0 		   
9 		 7 	 4 		 17 		 18 		 0 		   
9 		 8 	 4 		 7 		 8 		 0 		   
9 		 9 	 4 		 10 		 0 		 0 		   
9 		 10 	 4 		 21 		 22 		 0 		   
9 		 11 	 4 		 23 		 24 		 0 		   
9 		 12 	 4 		 25 		 26 		 0 		   
9 		 13 	 4 		 27 		 28 		 0 		   
9 		 14 	 4 		 0 		 30 		 0 		   
9 		 15 	 4 		 31 		 32 		 0 		   
9 		 26 	 4 		 33 		 34 		 0 		   
9 		 40 	 4 		 35 		 0 		 0 		   
9 		 59 	 2 		 37 		 38 		 0 		   
9 		 62 	 4 		 39 		 0 		 0 		   
9 		 63 	 4 		 40 		 0 		 0 		   
9 		 64 	 4 		 41 		 0 		 0 		   
9 		 65 	 4 		 42 		 0 		 0 		   
9 		 66 	 4 		 43 		 0 		 0 		   
9 		 67 	 4 		 44 		 0 		 0 		   
9 		 68 	 4 		 45 		 0 		 0 		   
9 		 69 	 4 		 46 		 0 		 0 		   
9 		 70 	 4 		 47 		 0 		 0 		   
9 		 71 	 4 		 48 		 0 		 0 		   
9 		 72 	 4 		 49 		 0 		 0 		   
9 		 92 	 4 		 71 		 0 		 0 		   
9 		 94 	 4 		 72 		 73 		 0 		   
9 		 95 	 4 		 74 		 75 		 0 		   
9 		 96 	 4 		 76 		 0 		 0 		   
9 		 97 	 4 		 77 		 0 		 0 		   
9 		 98 	 6 		 78 		 0 		 0 		   
9 		 99 	 6 		 80 		 0 		 0 		   
9 		 100 	 6 		 82 		 0 		 0 		   
9 		 101 	 6 		 84 		 0 		 0 		   
9 		 102 	 6 		 86 		 0 		 0 		   
9 		 103 	 6 		 88 		 0 		 0 		   
9 		 104 	 6 		 90 		 0 		 0 		   
9 		 105 	 6 		 92 		 0 		 0 		   
9 		 106 	 6 		 132 		 0 		 0 		   
9 		 107 	 6 		 133 		 0 		 0 		   
9 		 108 	 6 		 134 		 0 		 0 		   
9 		 109 	 6 		 135 		 0 		 0 		   
9 		 110 	 6 		 136 		 0 		 0 		   
9 		 111 	 6 		 137 		 0 		 0 		   
9 		 112 	 6 		 138 		 0 		 0 		   
9 		 113 	 6 		 139 		 0 		 0 		   
9 		 114 	 6 		 140 		 0 		 0 		   
9 		 115 	 6 		 141 		 0 		 0 		   
9 		 119 	 3 		 142 		 143 		 0 		   
9 		 122 	 6 		 144 		 0 		 0 		   
9 		 123 	 6 		 145 		 0 		 0 		   
9 		 124 	 3 		 146 		 0 		 0 		   
9 		 125 	 3 		 147 		 0 		 0 		   
9 		 126 	 3 		 148 		 149 		 0 		   
9 		 127 	 6 		 160 		 0 		 0 		   
9 		 128 	 6 		 161 		 0 		 0 		   
9 		 129 	 6 		 162 		 0 		 0 		   
9 		 130 	 4 		 94 		 95 		 0 		   
9 		 131 	 4 		 96 		 97 		 0 		   
9 		 132 	 4 		 98 		 99 		 0 		   
9 		 133 	 4 		 100 		 101 		 0 		   
9 		 134 	 4 		 102 		 103 		 0 		   
9 		 135 	 4 		 104 		 105 		 0 		   
9 		 136 	 4 		 106 		 107 		 0 		   
9 		 137 	 4 		 108 		 109 		 0 		   
9 		 138 	 6 		 110 		 0 		 0 		   
9 		 139 	 6 		 111 		 0 		 0 		   
9 		 140 	 6 		 112 		 0 		 0 		   
9 		 141 	 6 		 113 		 0 		 0 		   
9 		 142 	 6 		 114 		 0 		 0 		   
9 		 143 	 6 		 115 		 0 		 0 		   
9 		 144 	 6 		 116 		 0 		 0 		   
9 		 145 	 6 		 117 		 0 		 0 		   
9 		 150 	 6 		 118 		 0 		 0 		   
9 		 151 	 6 		 119 		 0 		 0 		   
9 		 152 	 6 		 120 		 0 		 0 		   
9 		 153 	 6 		 121 		 0 		 0 		   
9 		 154 	 6 		 122 		 0 		 0 		   
9 		 155 	 6 		 123 		 0 		 0 		   
9 		 156 	 6 		 124 		 0 		 0 		   
9 		 157 	 6 		 125 		 0 		 0 		   
9 		 158 	 6 		 126 		 0 		 0 		   
9 		 159 	 6 		 127 		 0 		 0 		   
9 		 160 	 6 		 128 		 0 		 0 		   
9 		 161 	 6 		 129 		 0 		 0 		   
9 		 162 	 6 		 130 		 0 		 0 		   
9 		 163 	 6 		 131 		 0 		 0 		   
9 		 164 	 6 		 150 		 0 		 0 		   
9 		 165 	 6 		 151 		 0 		 0 		   
9 		 166 	 6 		 152 		 0 		 0 		   
9 		 167 	 6 		 153 		 0 		 0 		   
9 		 168 	 6 		 154 		 0 		 0 		   
9 		 169 	 6 		 155 		 0 		 0 		   
9 		 170 	 6 		 156 		 0 		 0 		   
9 		 171 	 6 		 157 		 0 		 0 		   
9 		 172 	 6 		 158 		 0 		 0 		   
9 		 173 	 6 		 159 		 0 		 0 		   
9 		 177 	 4 		 163 		 164 		 0 		   
9 		 180 	 6 		 169 		 0 		 0 		   
9 		 181 	 6 		 170 		 0 		 0 		   
9 		 182 	 6 		 171 		 0 		 0 		   
9 		 183 	 6 		 172 		 0 		 0 		   
9 		 184 	 6 		 173 		 0 		 0 		   
9 		 185 	 6 		 185 		 0 		 0 		   
9 		 186 	 4 		 165 		 0 		 0 		   
9 		 187 	 4 		 166 		 0 		 0 		   
9 		 188 	 4 		 167 		 168 		 0 		   
9 		 189 	 6 		 174 		 0 		 0 		   
9 		 190 	 6 		 175 		 0 		 0 		   
9 		 191 	 6 		 176 		 0 		 0 		   
9 		 192 	 6 		 177 		 0 		 0 		   
9 		 193 	 6 		 178 		 0 		 0 		   
9 		 194 	 6 		 179 		 0 		 0 		   
9 		 195 	 6 		 180 		 0 		 0 		   
9 		 196 	 6 		 181 		 0 		 0 		   
9 		 197 	 6 		 182 		 0 		 0 		   
9 		 198 	 6 		 183 		 0 		 0 		   
9 		 199 	 6 		 184 		 0 		 0 		   
9 		 200 	 6 		 188 		 0 		 0 		   
9 		 201 	 6 		 189 		 0 		 0 		   
9 		 202 	 6 		 190 		 0 		 0 		   
9 		 203 	 6 		 191 		 0 		 0 		   
9 		 204 	 6 		 192 		 0 		 0 		   
9 		 205 	 6 		 193 		 0 		 0 		   
9 		 209 	 4 		 194 		 195 		 0 		   
9 		 212 	 6 		 196 		 0 		 0 		   
9 		 213 	 6 		 197 		 0 		 0 		   
9 		 214 	 6 		 198 		 0 		 0 		   
9 		 215 	 6 		 199 		 0 		 0 		   
9 		 218 	 4 		 202 		 0 		 0 		   
9 		 219 	 4 		 203 		 0 		 0 		   
9 		 220 	 4 		 204 		 205 		 0 		   
9 		 221 	 6 		 206 		 0 		 0 		   
9 		 222 	 6 		 207 		 0 		 0 		   
9 		 223 	 6 		 208 		 0 		 0 		   
9 		 224 	 6 		 209 		 0 		 0 		   
9 		 225 	 6 		 210 		 0 		 0 		   
9 		 226 	 6 		 211 		 0 		 0 		   
9 		 227 	 6 		 212 		 0 		 0 		   
9 		 228 	 6 		 213 		 0 		 0 		   
9 		 229 	 6 		 214 		 0 		 0 		   
9 		 230 	 6 		 215 		 0 		 0 		   
9 		 231 	 6 		 216 		 0 		 0 		   
9 		 232 	 6 		 217 		 0 		 0 		   
9 		 233 	 6 		 218 		 0 		 0 		   
10 		 0 	 4 		 4 		 0 		 0 		   
10 		 1 	 4 		 11 		 0 		 0 		   
10 		 2 	 4 		 13 		 0 		 0 		   
10 		 3 	 4 		 19 		 0 		 0 		   
10 		 4 	 4 		 16 		 0 		 0 		   
10 		 5 	 4 		 1 		 0 		 0 		   
10 		 6 	 4 		 6 		 0 		 0 		   
10 		 7 	 4 		 17 		 0 		 0 		   
10 		 8 	 4 		 7 		 0 		 0 		   
10 		 9 	 4 		 9 		 0 		 0 		   
10 		 10 	 4 		 21 		 0 		 0 		   
10 		 11 	 4 		 23 		 24 		 0 		   
10 		 12 	 4 		 25 		 0 		 0 		   
10 		 13 	 4 		 27 		 0 		 0 		   
10 		 14 	 4 		 29 		 0 		 0 		   
10 		 15 	 4 		 0 		 32 		 0 		   
10 		 26 	 4 		 0 		 34 		 0 		   
10 		 40 	 4 		 35 		 36 		 0 		   
10 		 62 	 4 		 39 		 0 		 0 		   
10 		 63 	 4 		 40 		 0 		 0 		   
10 		 64 	 4 		 41 		 0 		 0 		   
10 		 65 	 4 		 42 		 0 		 0 		   
10 		 66 	 4 		 43 		 0 		 0 		   
10 		 67 	 4 		 44 		 0 		 0 		   
10 		 68 	 4 		 45 		 0 		 0 		   
10 		 69 	 4 		 46 		 0 		 0 		   
10 		 70 	 4 		 47 		 0 		 0 		   
10 		 71 	 4 		 48 		 0 		 0 		   
10 		 94 	 4 		 73 		 0 		 0 		   
10 		 95 	 4 		 75 		 0 		 0 		   
10 		 96 	 4 		 76 		 0 		 0 		   
10 		 97 	 4 		 77 		 0 		 0 		   
10 		 99 	 6 		 80 		 0 		 0 		   
10 		 100 	 6 		 82 		 0 		 0 		   
10 		 101 	 6 		 84 		 0 		 0 		   
10 		 102 	 6 		 86 		 0 		 0 		   
10 		 103 	 6 		 88 		 0 		 0 		   
10 		 105 	 6 		 92 		 0 		 0 		   
10 		 107 	 6 		 133 		 0 		 0 		   
10 		 108 	 6 		 134 		 0 		 0 		   
10 		 109 	 6 		 135 		 0 		 0 		   
10 		 110 	 6 		 136 		 0 		 0 		   
10 		 111 	 6 		 137 		 0 		 0 		   
10 		 113 	 6 		 139 		 0 		 0 		   
10 		 114 	 6 		 140 		 0 		 0 		   
10 		 115 	 6 		 141 		 0 		 0 		   
10 		 119 	 3 		 142 		 0 		 0 		   
10 		 122 	 6 		 144 		 0 		 0 		   
10 		 123 	 6 		 145 		 0 		 0 		   
10 		 124 	 3 		 146 		 0 		 0 		   
10 		 125 	 3 		 147 		 0 		 0 		   
10 		 126 	 3 		 148 		 149 		 0 		   
10 		 127 	 6 		 160 		 0 		 0 		   
10 		 128 	 6 		 161 		 0 		 0 		   
10 		 129 	 6 		 162 		 0 		 0 		   
10 		 130 	 4 		 94 		 95 		 0 		   
10 		 131 	 4 		 96 		 97 		 0 		   
10 		 132 	 4 		 98 		 99 		 0 		   
10 		 133 	 4 		 100 		 101 		 0 		   
10 		 134 	 4 		 102 		 103 		 0 		   
10 		 135 	 4 		 104 		 105 		 0 		   
10 		 137 	 4 		 108 		 109 		 0 		   
10 		 139 	 6 		 111 		 0 		 0 		   
10 		 140 	 6 		 112 		 0 		 0 		   
10 		 141 	 6 		 113 		 0 		 0 		   
10 		 142 	 6 		 114 		 0 		 0 		   
10 		 143 	 6 		 115 		 0 		 0 		   
10 		 145 	 6 		 117 		 0 		 0 		   
10 		 151 	 6 		 119 		 0 		 0 		   
10 		 152 	 6 		 120 		 0 		 0 		   
10 		 153 	 6 		 121 		 0 		 0 		   
10 		 154 	 6 		 122 		 0 		 0 		   
10 		 155 	 6 		 123 		 0 		 0 		   
10 		 157 	 6 		 125 		 0 		 0 		   
10 		 158 	 6 		 126 		 0 		 0 		   
10 		 159 	 6 		 127 		 0 		 0 		   
10 		 160 	 6 		 128 		 0 		 0 		   
10 		 161 	 6 		 129 		 0 		 0 		   
10 		 162 	 6 		 130 		 0 		 0 		   
10 		 163 	 6 		 131 		 0 		 0 		   
10 		 165 	 6 		 151 		 0 		 0 		   
10 		 166 	 6 		 152 		 0 		 0 		   
10 		 167 	 6 		 153 		 0 		 0 		   
10 		 168 	 6 		 154 		 0 		 0 		   
10 		 169 	 6 		 155 		 0 		 0 		   
10 		 171 	 6 		 157 		 0 		 0 		   
10 		 172 	 6 		 158 		 0 		 0 		   
10 		 173 	 6 		 159 		 0 		 0 		   
10 		 177 	 4 		 163 		 164 		 0 		   
10 		 180 	 6 		 169 		 0 		 0 		   
10 		 181 	 6 		 170 		 0 		 0 		   
10 		 182 	 6 		 171 		 0 		 0 		   
10 		 183 	 6 		 172 		 0 		 0 		   
10 		 184 	 6 		 173 		 0 		 0 		   
10 		 185 	 6 		 185 		 0 		 0 		   
10 		 186 	 4 		 165 		 0 		 0 		   
10 		 187 	 4 		 166 		 0 		 0 		   
10 		 188 	 4 		 167 		 168 		 0 		   
10 		 190 	 6 		 175 		 0 		 0 		   
10 		 191 	 6 		 176 		 0 		 0 		   
10 		 192 	 6 		 177 		 0 		 0 		   
10 		 193 	 6 		 178 		 0 		 0 		   
10 		 194 	 6 		 179 		 0 		 0 		   
10 		 196 	 6 		 181 		 0 		 0 		   
10 		 197 	 6 		 182 		 0 		 0 		   
10 		 198 	 6 		 183 		 0 		 0 		   
10 		 199 	 6 		 184 		 0 		 0 		   
10 		 209 	 4 		 195 		 0 		 0 		   
10 		 218 	 4 		 202 		 0 		 0 		   
10 		 219 	 4 		 203 		 0 		 0 		   
